Firmware Version,Version 2.3 (13),System S/N,200-10008,Associated XDR,12398-1004,,Gain Pot Settings:,A:,7,B:,6,C:,5,D:,5,,,,,,,,,,,,,,,,,,
Date,Time,Log Type,Unit State,Electrical Energy (J),Time Setting (s),Electrical Power (W),Sonication Mode,Error/Reason,Chan A FWD,Chan A REV,Chan B FWD,Chan B REV,Chan C FWD,Chan C REV,Chan D FWD,Chan D REV,LCD Working?,Panic SW Open?,Unit Temperature (C),Cal Factor (A),Cal Factor (B),Cal Factor (C),Cal Factor (D),Delivered Acoustic Energy (J),,Base Ticks (A),Adj Ticks (A),Base Ticks (B),Adj Ticks (B),Base Ticks (C),Adj Ticks (C),Base Ticks (D),Adj Ticks (D)
8/20/2021,14:24:36,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.26,0.1,6.45,0.1,6.75,0.1,6.77,0.1,TRUE,TRUE,28,56.2,56.2,56.2,56.2,154.92,,1421,-4,1352,66,1299,53,1343,19
8/20/2021,14:24:36,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.37,0.09,6.49,0.11,6.81,0.09,6.82,0.1,TRUE,TRUE,28,56.2,56.2,56.2,56.2,156.4,,1421,-3,1352,66,1299,53,1343,19
8/20/2021,14:24:36,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.47,0.09,6.36,0.1,6.7,0.09,6.88,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,157.89,,1421,-3,1352,67,1299,53,1343,19
8/20/2021,14:24:36,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.53,0.08,6.48,0.1,6.73,0.09,6.91,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,159.38,,1421,-3,1352,67,1299,53,1343,19
8/20/2021,14:24:36,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.52,0.08,6.47,0.1,6.68,0.09,6.87,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,160.87,,1421,-3,1352,67,1299,53,1343,19
8/20/2021,14:24:37,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.39,0.08,6.37,0.09,6.58,0.1,6.64,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,162.33,,1421,-2,1352,68,1299,53,1343,19
8/20/2021,14:24:37,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.38,0.08,6.5,0.1,6.72,0.1,6.78,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,163.81,,1421,-1,1352,68,1299,53,1343,19
8/20/2021,14:24:37,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.47,0.08,6.6,0.1,6.76,0.1,6.87,0.12,TRUE,TRUE,28,56.2,56.2,56.2,56.2,165.31,,1421,-1,1352,68,1299,53,1343,19
8/20/2021,14:24:37,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.54,0.07,6.52,0.1,6.68,0.1,6.82,0.12,TRUE,TRUE,28,56.2,56.2,56.2,56.2,166.8,,1421,-1,1352,68,1299,53,1343,19
8/20/2021,14:24:37,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.66,0.08,6.56,0.1,6.65,0.11,6.87,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,168.3,,1421,-1,1352,68,1299,53,1343,19
8/20/2021,14:24:37,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.72,0.08,6.58,0.11,6.64,0.11,6.88,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,169.8,,1421,-1,1352,68,1299,53,1343,19
8/20/2021,14:24:37,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.56,0.08,6.42,0.11,6.49,0.1,6.66,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,171.27,,1421,-1,1352,68,1299,53,1343,19
8/20/2021,14:24:37,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.45,0.08,6.51,0.12,6.55,0.1,6.76,0.1,TRUE,TRUE,28,56.2,56.2,56.2,56.2,172.75,,1421,-1,1352,68,1299,53,1343,19
8/20/2021,14:24:37,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.46,0.09,6.61,0.11,6.68,0.1,6.94,0.1,TRUE,TRUE,28,56.2,56.2,56.2,56.2,174.24,,1421,-1,1352,68,1299,53,1343,18
8/20/2021,14:24:37,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.52,0.1,6.61,0.11,6.64,0.1,6.82,0.1,TRUE,TRUE,28,56.2,56.2,56.2,56.2,175.74,,1421,-1,1352,68,1299,53,1343,18
8/20/2021,14:24:38,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.54,0.09,6.59,0.11,6.62,0.09,6.87,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,177.23,,1421,-1,1352,68,1299,53,1343,18
8/20/2021,14:24:38,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.62,0.08,6.72,0.1,6.65,0.09,6.92,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,178.74,,1421,-1,1352,68,1299,53,1343,17
8/20/2021,14:24:38,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.53,0.08,6.63,0.09,6.48,0.1,6.69,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,180.22,,1421,-1,1352,68,1299,53,1343,17
8/20/2021,14:24:38,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.33,0.08,6.57,0.1,6.5,0.1,6.72,0.12,TRUE,TRUE,28,56.2,56.2,56.2,56.2,181.69,,1421,0,1352,68,1299,53,1343,17
8/20/2021,14:24:38,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.3,0.08,6.7,0.1,6.63,0.1,6.89,0.12,TRUE,TRUE,28,56.2,56.2,56.2,56.2,183.18,,1421,1,1352,68,1299,53,1343,17
8/20/2021,14:24:38,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.45,0.08,6.82,0.1,6.59,0.11,6.72,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,184.67,,1421,1,1352,68,1299,53,1343,17
8/20/2021,14:24:38,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.44,0.08,6.71,0.11,6.6,0.11,6.9,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,186.16,,1421,1,1352,68,1299,53,1343,17
8/20/2021,14:24:38,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.46,0.09,6.81,0.12,6.61,0.1,6.97,0.1,TRUE,TRUE,28,56.2,56.2,56.2,56.2,187.67,,1421,1,1352,68,1299,53,1343,16
8/20/2021,14:24:38,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.46,0.09,6.78,0.11,6.44,0.1,6.64,0.1,TRUE,TRUE,28,56.2,56.2,56.2,56.2,189.15,,1421,1,1352,68,1299,53,1343,16
8/20/2021,14:24:38,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.22,0.09,6.61,0.1,6.43,0.09,6.72,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,190.61,,1421,2,1352,68,1299,53,1343,16
8/20/2021,14:24:39,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.18,0.08,6.75,0.1,6.56,0.09,6.82,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,192.08,,1421,3,1352,68,1299,53,1343,16
8/20/2021,14:24:39,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.23,0.08,6.85,0.09,6.57,0.1,6.78,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,193.57,,1421,4,1352,68,1299,53,1343,16
8/20/2021,14:24:39,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.24,0.08,6.76,0.1,6.57,0.1,6.87,0.12,TRUE,TRUE,28,56.2,56.2,56.2,56.2,195.05,,1421,5,1352,68,1299,53,1343,16
8/20/2021,14:24:39,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.37,0.07,6.92,0.1,6.59,0.1,6.85,0.12,TRUE,TRUE,28,56.2,56.2,56.2,56.2,196.55,,1421,6,1352,67,1299,53,1343,16
8/20/2021,14:24:39,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.47,0.08,6.91,0.1,6.52,0.11,6.75,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,198.05,,1421,6,1352,67,1299,53,1343,16
8/20/2021,14:24:39,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.29,0.08,6.73,0.12,6.42,0.1,6.63,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,199.51,,1421,7,1352,67,1299,53,1343,16
8/20/2021,14:24:39,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.16,0.09,6.8,0.11,6.5,0.1,6.77,0.1,TRUE,TRUE,28,56.2,56.2,56.2,56.2,200.98,,1421,8,1352,67,1299,53,1343,16
8/20/2021,14:24:39,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.25,0.09,6.89,0.1,6.61,0.09,6.78,0.1,TRUE,TRUE,28,56.2,56.2,56.2,56.2,202.47,,1421,9,1352,67,1299,53,1343,16
8/20/2021,14:24:39,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.3,0.08,6.95,0.1,6.56,0.1,6.71,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,203.96,,1421,10,1352,66,1299,53,1343,16
8/20/2021,14:24:39,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.4,0.08,6.98,0.09,6.59,0.1,6.72,0.12,TRUE,TRUE,28,56.2,56.2,56.2,56.2,205.46,,1421,11,1352,65,1299,53,1343,16
8/20/2021,14:24:40,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.47,0.07,7.09,0.11,6.5,0.1,6.65,0.12,TRUE,TRUE,28,56.2,56.2,56.2,56.2,206.96,,1421,11,1352,64,1299,53,1343,16
8/20/2021,14:24:40,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.42,0.08,6.87,0.11,6.42,0.11,6.53,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,208.43,,1421,11,1352,64,1299,53,1343,16
8/20/2021,14:24:40,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.24,0.08,6.78,0.12,6.5,0.1,6.65,0.1,TRUE,TRUE,28,56.2,56.2,56.2,56.2,209.9,,1421,12,1352,64,1299,53,1343,16
8/20/2021,14:24:40,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.28,0.09,6.88,0.11,6.61,0.1,6.72,0.1,TRUE,TRUE,28,56.2,56.2,56.2,56.2,211.38,,1421,13,1352,64,1299,53,1343,16
8/20/2021,14:24:40,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.3,0.09,6.97,0.1,6.55,0.09,6.63,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,212.87,,1421,14,1352,63,1299,53,1343,16
8/20/2021,14:24:40,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.45,0.08,7,0.09,6.59,0.1,6.65,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,214.37,,1421,14,1352,62,1299,53,1343,16
8/20/2021,14:24:40,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.59,0.08,7.1,0.1,6.53,0.1,6.62,0.12,TRUE,TRUE,28,56.2,56.2,56.2,56.2,215.87,,1421,14,1352,61,1299,53,1343,16
8/20/2021,14:24:40,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.53,0.08,6.9,0.1,6.42,0.11,6.48,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,217.35,,1421,14,1352,61,1299,53,1343,16
8/20/2021,14:24:40,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.36,0.08,6.73,0.11,6.54,0.11,6.58,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,218.82,,1421,15,1352,61,1299,53,1343,16
8/20/2021,14:24:40,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.39,0.09,6.84,0.11,6.62,0.1,6.73,0.1,TRUE,TRUE,28,56.2,56.2,56.2,56.2,220.32,,1421,16,1352,61,1299,53,1343,16
8/20/2021,14:24:41,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.45,0.1,6.88,0.1,6.66,0.1,6.65,0.1,TRUE,TRUE,28,56.2,56.2,56.2,56.2,221.81,,1421,16,1352,61,1299,53,1343,16
8/20/2021,14:24:41,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.45,0.09,6.91,0.1,6.64,0.09,6.68,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,223.31,,1421,16,1352,61,1299,53,1343,16
8/20/2021,14:24:41,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.59,0.08,7.03,0.09,6.64,0.1,6.66,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,224.82,,1421,16,1352,60,1299,53,1343,16
8/20/2021,14:24:41,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.59,0.08,6.98,0.1,6.47,0.1,6.47,0.12,TRUE,TRUE,28,56.2,56.2,56.2,56.2,226.31,,1421,16,1352,59,1299,53,1343,16
8/20/2021,14:24:41,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.4,0.08,6.71,0.1,6.44,0.11,6.5,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,227.77,,1421,17,1352,59,1299,53,1343,16
8/20/2021,14:24:41,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.42,0.08,6.79,0.11,6.49,0.1,6.52,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,229.24,,1421,17,1352,59,1299,53,1343,16
8/20/2021,14:24:41,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.45,0.09,6.87,0.11,6.58,0.1,6.55,0.1,TRUE,TRUE,28,56.2,56.2,56.2,56.2,230.73,,1421,17,1352,59,1299,53,1343,16
8/20/2021,14:24:41,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.49,0.1,6.9,0.1,6.56,0.09,6.53,0.1,TRUE,TRUE,29,56.2,56.2,56.2,56.2,232.21,,1421,17,1352,59,1299,53,1343,16
8/20/2021,14:24:41,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.59,0.08,6.99,0.1,6.61,0.09,6.59,0.11,TRUE,TRUE,29,56.2,56.2,56.2,56.2,233.72,,1421,17,1352,58,1299,53,1343,16
8/20/2021,14:24:41,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.62,0.08,6.97,0.1,6.43,0.1,6.48,0.11,TRUE,TRUE,29,56.2,56.2,56.2,56.2,235.21,,1421,17,1352,57,1299,53,1343,16
8/20/2021,14:24:42,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.65,0.08,6.65,0.1,6.44,0.1,6.39,0.12,TRUE,TRUE,29,56.2,56.2,56.2,56.2,236.67,,1421,17,1352,57,1299,53,1343,17
8/20/2021,14:24:42,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.46,0.08,6.73,0.11,6.56,0.11,6.55,0.11,TRUE,TRUE,29,56.2,56.2,56.2,56.2,238.15,,1421,17,1352,57,1299,53,1343,17
8/20/2021,14:24:42,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.56,0.08,6.83,0.12,6.62,0.1,6.59,0.11,TRUE,TRUE,29,56.2,56.2,56.2,56.2,239.64,,1421,17,1352,57,1299,53,1343,17
8/20/2021,14:24:42,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.54,0.09,6.85,0.11,6.57,0.1,6.52,0.1,TRUE,TRUE,29,56.2,56.2,56.2,56.2,241.13,,1421,17,1352,57,1299,53,1343,17
8/20/2021,14:24:42,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.67,0.09,6.89,0.1,6.66,0.09,6.62,0.11,TRUE,TRUE,29,56.2,56.2,56.2,56.2,242.63,,1421,17,1352,57,1299,53,1343,17
8/20/2021,14:24:42,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.79,0.08,6.94,0.09,6.56,0.1,6.62,0.11,TRUE,TRUE,29,56.2,56.2,56.2,56.2,244.15,,1421,17,1352,56,1299,53,1343,17
8/20/2021,14:24:42,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.74,0.07,6.73,0.1,6.47,0.1,6.48,0.12,TRUE,TRUE,29,56.2,56.2,56.2,56.2,245.63,,1421,17,1352,56,1299,53,1343,17
8/20/2021,14:24:42,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.57,0.08,6.66,0.11,6.6,0.11,6.52,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,247.11,,1421,17,1352,56,1299,53,1343,17
8/20/2021,14:24:42,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.6,0.09,6.77,0.11,6.67,0.1,6.67,0.1,TRUE,TRUE,28,56.2,56.2,56.2,56.2,248.6,,1421,17,1352,56,1299,53,1343,17
8/20/2021,14:24:42,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.65,0.09,6.84,0.11,6.69,0.09,6.62,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,250.11,,1421,17,1352,56,1299,53,1343,17
8/20/2021,14:24:43,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.72,0.08,6.89,0.09,6.71,0.1,6.66,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,251.62,,1421,17,1352,56,1299,53,1343,17
8/20/2021,14:24:43,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.85,0.07,6.97,0.1,6.63,0.1,6.65,0.12,TRUE,TRUE,28,56.2,56.2,56.2,56.2,253.15,,1421,17,1352,55,1299,53,1343,17
8/20/2021,14:24:43,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.81,0.08,6.81,0.11,6.41,0.11,6.46,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,254.63,,1421,17,1352,55,1299,54,1343,17
8/20/2021,14:24:43,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.63,0.09,6.59,0.11,6.49,0.1,6.51,0.1,TRUE,TRUE,28,56.2,56.2,56.2,56.2,256.1,,1421,17,1352,55,1299,54,1343,17
8/20/2021,14:24:43,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.57,0.09,6.71,0.1,6.59,0.09,6.65,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,257.59,,1421,17,1352,55,1299,54,1343,17
8/20/2021,14:24:43,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.64,0.08,6.76,0.09,6.65,0.1,6.69,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,259.09,,1421,17,1352,55,1299,54,1343,17
8/20/2021,14:24:43,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.74,0.07,6.86,0.1,6.68,0.1,6.79,0.12,TRUE,TRUE,28,56.2,56.2,56.2,56.2,260.61,,1421,17,1352,55,1299,54,1343,17
8/20/2021,14:24:43,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.89,0.08,6.86,0.11,6.68,0.1,6.8,0.11,TRUE,TRUE,29,56.2,56.2,56.2,56.2,262.14,,1421,17,1352,55,1299,54,1343,17
8/20/2021,14:24:43,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.95,0.09,6.77,0.11,6.45,0.1,6.63,0.1,TRUE,TRUE,29,56.2,56.2,56.2,56.2,263.64,,1421,16,1352,55,1299,54,1343,17
8/20/2021,14:24:43,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.74,0.08,6.6,0.1,6.5,0.09,6.58,0.11,TRUE,TRUE,29,56.2,56.2,56.2,56.2,265.13,,1421,16,1352,55,1299,54,1343,17
8/20/2021,14:24:44,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.66,0.08,6.63,0.1,6.66,0.1,6.7,0.12,TRUE,TRUE,29,56.2,56.2,56.2,56.2,266.62,,1421,16,1352,55,1299,54,1343,17
8/20/2021,14:24:44,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.73,0.08,6.73,0.11,6.66,0.11,6.79,0.11,TRUE,TRUE,29,56.2,56.2,56.2,56.2,268.13,,1421,16,1352,55,1299,54,1343,17
8/20/2021,14:24:44,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.75,0.09,6.74,0.12,6.66,0.1,6.81,0.1,TRUE,TRUE,29,56.2,56.2,56.2,56.2,269.65,,1421,16,1352,55,1299,54,1343,17
8/20/2021,14:24:44,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.87,0.09,6.77,0.1,6.74,0.09,6.88,0.1,TRUE,TRUE,29,56.2,56.2,56.2,56.2,271.18,,1421,16,1352,55,1299,54,1343,17
8/20/2021,14:24:44,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.98,0.08,6.88,0.09,6.55,0.1,6.75,0.11,TRUE,TRUE,29,56.2,56.2,56.2,56.2,272.7,,1421,15,1352,55,1299,54,1343,17
8/20/2021,14:24:44,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.93,0.08,6.62,0.1,6.45,0.1,6.61,0.12,TRUE,TRUE,29,56.2,56.2,56.2,56.2,274.19,,1421,14,1352,55,1299,54,1343,17
8/20/2021,14:24:44,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.68,0.08,6.56,0.11,6.56,0.11,6.7,0.11,TRUE,TRUE,29,56.2,56.2,56.2,56.2,275.68,,1421,14,1352,55,1299,54,1343,17
8/20/2021,14:24:44,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.73,0.09,6.67,0.12,6.6,0.1,6.82,0.1,TRUE,TRUE,29,56.2,56.2,56.2,56.2,277.19,,1421,14,1352,55,1299,54,1343,17
8/20/2021,14:24:44,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.79,0.09,6.69,0.11,6.64,0.09,6.78,0.11,TRUE,TRUE,29,56.2,56.2,56.2,56.2,278.7,,1421,14,1352,55,1299,54,1343,17
8/20/2021,14:24:44,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.95,0.08,6.63,0.09,6.68,0.1,6.83,0.11,TRUE,TRUE,29,56.2,56.2,56.2,56.2,280.22,,1421,13,1352,55,1299,54,1343,17
8/20/2021,14:24:45,Sonication,ACTIVE,533,20,26.65,Incoherent,,7.01,0.07,6.75,0.1,6.59,0.1,6.83,0.12,TRUE,TRUE,29,56.2,56.2,56.2,56.2,281.74,,1421,12,1352,55,1299,54,1343,17
8/20/2021,14:24:45,Sonication,ACTIVE,533,20,26.65,Incoherent,,7.02,0.08,6.67,0.11,6.42,0.1,6.54,0.11,TRUE,TRUE,29,56.2,56.2,56.2,56.2,283.24,,1421,11,1352,55,1299,54,1343,17
8/20/2021,14:24:45,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.7,0.1,6.59,0.11,6.56,0.1,6.63,0.1,TRUE,TRUE,29,56.2,56.2,56.2,56.2,284.72,,1421,11,1352,55,1299,54,1343,17
8/20/2021,14:24:45,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.66,0.08,6.73,0.1,6.63,0.09,6.73,0.11,TRUE,TRUE,29,56.2,56.2,56.2,56.2,286.23,,1421,11,1352,55,1299,54,1343,17
8/20/2021,14:24:45,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.75,0.08,6.76,0.1,6.62,0.1,6.7,0.12,TRUE,TRUE,29,56.2,56.2,56.2,56.2,287.73,,1421,11,1352,55,1299,54,1343,17
8/20/2021,14:24:45,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.82,0.08,6.79,0.11,6.66,0.11,6.7,0.11,TRUE,TRUE,29,56.2,56.2,56.2,56.2,289.25,,1421,11,1352,55,1299,54,1343,17
8/20/2021,14:24:45,Sonication,ACTIVE,533,20,26.65,Incoherent,,7.04,0.09,6.87,0.11,6.62,0.1,6.75,0.1,TRUE,TRUE,29,56.2,56.2,56.2,56.2,290.78,,1421,10,1352,55,1299,54,1343,17
8/20/2021,14:24:45,Sonication,ACTIVE,533,20,26.65,Incoherent,,7.14,0.09,6.8,0.1,6.45,0.09,6.51,0.11,TRUE,TRUE,29,56.2,56.2,56.2,56.2,292.29,,1421,9,1352,55,1299,54,1343,17
8/20/2021,14:24:45,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.82,0.08,6.64,0.1,6.52,0.1,6.53,0.12,TRUE,TRUE,28,56.2,56.2,56.2,56.2,293.78,,1421,9,1352,55,1299,54,1343,17
8/20/2021,14:24:45,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.83,0.08,6.68,0.11,6.62,0.11,6.62,0.11,TRUE,TRUE,28,56.2,56.2,56.2,56.2,295.28,,1421,9,1352,55,1299,54,1343,17
8/20/2021,14:24:46,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.91,0.09,6.69,0.11,6.67,0.1,6.68,0.1,TRUE,TRUE,28,56.2,56.2,56.2,56.2,296.79,,1421,9,1352,55,1299,54,1343,17
8/20/2021,14:24:46,Status,CEASE,,,,,,,,,,,,,,,,28,56.2,56.2,56.2,56.2,,,,,,,,,,
8/20/2021,14:25:01,Status,RESTING,,,,,,,,,,,,,,,,29,56.2,56.2,56.2,56.2,,,,,,,,,,
8/20/2021,14:27:27,Status,ARMED,533,20,26.65,Incoherent,,,,,,,,,,,,29,56.2,56.2,56.2,56.2,,,,,,,,,,
8/20/2021,14:27:29,Sonication,ACTIVE,533,20,26.65,Incoherent,,4.32,0.07,5.73,0.1,6.1,0.11,6.02,0.11,TRUE,TRUE,29,56.2,56.2,56.2,56.2,1.24,,1421,14,1352,1,1299,1,1343,1
8/20/2021,14:27:29,Sonication,ACTIVE,533,20,26.65,Incoherent,,4.95,0.07,5.69,0.1,6.12,0.11,6.11,0.11,TRUE,TRUE,29,56.2,56.2,56.2,56.2,2.53,,1421,28,1352,2,1299,2,1343,2
8/20/2021,14:27:29,Sonication,ACTIVE,533,20,26.65,Incoherent,,5.43,0.08,5.29,0.1,6.13,0.11,5.86,0.11,TRUE,TRUE,29,56.2,56.2,56.2,56.2,3.8,,1421,42,1352,26,1299,3,1343,3
8/20/2021,14:27:30,Sonication,ACTIVE,533,20,26.65,Incoherent,,5.79,0.08,5.7,0.11,6.21,0.1,5.8,0.1,TRUE,TRUE,29,56.2,56.2,56.2,56.2,5.12,,1421,43,1352,27,1299,4,1343,4
8/20/2021,14:27:30,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.08,0.08,5.67,0.11,6.38,0.1,5.94,0.1,TRUE,TRUE,29,56.2,56.2,56.2,56.2,6.47,,1421,44,1352,28,1299,5,1343,5
8/20/2021,14:27:30,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.39,0.09,5.63,0.11,6.57,0.09,5.99,0.1,TRUE,TRUE,29,56.2,56.2,56.2,56.2,7.85,,1421,45,1352,52,1299,5,1343,6
8/20/2021,14:27:30,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.32,0.09,6.41,0.1,6.67,0.09,6.09,0.11,TRUE,TRUE,29,56.2,56.2,56.2,56.2,9.28,,1421,46,1352,52,1299,5,1343,7
8/20/2021,14:27:30,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.67,0.09,6.3,0.1,6.62,0.1,6.04,0.11,TRUE,TRUE,29,56.2,56.2,56.2,56.2,10.72,,1421,46,1352,53,1299,5,1343,8
8/20/2021,14:27:30,Sonication,ACTIVE,533,20,26.65,Incoherent,,7.02,0.08,5.87,0.09,6.59,0.1,5.76,0.12,TRUE,TRUE,29,56.2,56.2,56.2,56.2,12.14,,1421,45,1352,54,1299,5,1343,9
8/20/2021,14:27:30,Sonication,ACTIVE,533,20,26.65,Incoherent,,6.99,0.08,5.88,0.1,6.57,0.1,5.68,0.12,TRUE,TRUE,29,56.2,56.2,56.2,56.2,13.55,,1421,44,1352,55,1299,5,1343,10
8/20/2021,14:27:30,Sonication,ACTIVE,533,20,26.65,Incoherent,,7.18,0.07,5.99,0.1,6.76,0.11,5.8,0.11,TRUE,TRUE,29,56.2,56.2,56.2,56.2,14.99,,1421,43,1352,56,1299,5,1343,11
